날짜,close,volume,tradingValue
2025-04-11,374500,385271,144283989500
2025-04-14,387000,350704,135722448000
2025-04-15,380000,231045,87797100000
2025-04-16,366500,302339,110807243500
2025-04-17,376000,181015,68061640000
2025-04-18,393000,570144,224066592000
2025-04-21,386500,193132,74645518000
2025-04-22,389000,250432,97418048000
2025-04-23,389000,214524,83449836000
2025-04-24,388500,163915,63680977500
2025-04-25,369000,516820,190706580000
2025-04-28,357000,430340,153631380000
2025-04-29,363000,161965,58793295000
2025-04-30,351000,300126,105344226000
2025-05-02,356500,157410,56116665000
2025-05-07,356500,330455,117807207500
2025-05-08,352500,351222,123805755000
2025-05-09,345000,202210,69762450000
2025-05-12,336000,436334,146608224000
2025-05-13,348000,280972,97778256000
2025-05-14,335000,1093273,366246455000
2025-05-15,331000,405009,134057979000
2025-05-16,317500,562545,178608037500
2025-05-19,319500,243441,77779399500
2025-05-20,317500,223115,70839012500
2025-05-21,326000,272740,88913240000
2025-05-22,323500,174402,56419047000
2025-05-23,323000,226294,73092962000
2025-05-26,331500,256257,84949195500
2025-05-27,344000,276614,95155216000
2025-05-28,333500,344117,114763019500
2025-05-29,334500,193175,64617037500
2025-05-30,330000,300581,99191730000
2025-06-02,350000,426366,149228100000
2025-06-04,381000,783527,298523787000
2025-06-05,368500,383638,141370603000
2025-06-09,387500,555944,215428300000
2025-06-10,393000,385590,151536870000
2025-06-11,408000,629894,256996752000
2025-06-12,410500,478494,196421787000
2025-06-13,385500,735665,283598857500
2025-06-16,405500,406893,164995111500
2025-06-17,397500,281659,111959452500
2025-06-18,395000,331986,131134470000
2025-06-19,387000,273679,105913773000
2025-06-20,390000,451701,176163390000
2025-06-23,380000,271911,103326180000
2025-06-24,390000,323689,126238710000
2025-06-25,390000,325047,126768330000
2025-06-26,385000,223581,86078685000
2025-06-27,380500,178338,67857609000
2025-06-30,372000,205267,76359324000
